                              Name,Cultivar,   Factors,ZoneName,Clock.Today,Wheat.Phenology.DaysAfterSowing,Wheat.Phenology.ThermalTime,Wheat.Phenology.AccumulateThermalTime,Wheat.Phenology.CurrentPhaseName,Wheat.Phenology.CurrentStageName,Wheat.Phenology.Stage,Wheat.Structure.MainStemPrimordiaNo,Wheat.Structure.MainStemNodeNo,Wheat.Structure.PlantTotalNodeNo,Wheat.Structure.InitialiseStage,Wheat.Structure.MainStemFinalNodeNumber,Wheat.Structure.BranchNumber,Wheat.Structure.RemainingNodeNo,Wheat.Structure.DeltaNodeNumber,Wheat.Structure.ProportionBranchMortality,Wheat.Structure.ProportionPlantMortality,Wheat.Structure.BranchingRate,Wheat.Structure.BranchMortality,Wheat.Structure.PrimaryBudNo,Wheat.Structure.PrimaryBudTotalNodeNo,Wheat.Structure.MainStemPopn,Wheat.Structure.TotalStemPopn,Wheat.Structure.MeanTillerGrowthRate,Wheat.Arbitrator.FN,Wheat.Arbitrator.DMSupply,Wheat.Leaf.CohortAge1:10(1),Wheat.Leaf.CohortAge1:10(2),Wheat.Leaf.CohortAge1:10(3),Wheat.Leaf.CohortAge1:10(4),Wheat.Leaf.CohortAge1:10(5),Wheat.Leaf.CohortAge1:10(6),Wheat.Leaf.CohortAge1:10(7),Wheat.Leaf.CohortAge1:10(8),Wheat.Leaf.CohortAge1:10(9),Wheat.Leaf.CohortAge1:10(10),Wheat.Leaf.AppearedCohortNo,Wheat.Leaf.InitialisedCohortNo,Wheat.Leaf.ExpandingCohortNo,Wheat.Leaf.GreenCohortNo,Wheat.Leaf.SenescingCohortNo,Wheat.Leaf.DeadCohortNo,Wheat.Leaf.PlantAppearedGreenLeafNo,Wheat.Leaf.PlantAppearedLeafNo,Wheat.Leaf.PlantsenescedLeafNo,Wheat.Leaf.LAI,Wheat.Leaf.LAIDead,Wheat.Leaf.LAITotal,Wheat.Leaf.CoverDead,Wheat.Leaf.CoverGreen,Wheat.Leaf.CoverTotal
15TraitModCultivarDummy1Management,  Dummy1,Management,   Field, 2015-09-20,                            122,                     17.000,                             1869.371,                    GrainFilling,                               ?,                7.514,                             10.853,                        10.853,                          15.846,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.131,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.846,                     150.000,                      420.617,                               0.001,              0.193,                    8.380,                   1798.251,                   1690.979,                   1610.579,                   1516.279,                   1419.129,                   1323.329,                   1211.879,                   1103.879,                    974.379,                     846.729,                     10.853,                        11.000,                       0.000,                   2.853,                      11.000,                  8.000,                              6.496,                        15.846,                         9.350,         2.334,             5.184,              7.519,               0.789,                0.504,                0.895
15TraitModCultivarDummy1Management,  Dummy1,Management,   Field, 2015-09-21,                            123,                     18.300,                             1887.671,                    GrainFilling,                               ?,                7.547,                             10.853,                        10.853,                          15.846,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.141,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.846,                     150.000,                      420.617,                               0.001,              0.166,                    9.618,                   1816.551,                   1709.279,                   1628.879,                   1534.579,                   1437.429,                   1341.629,                   1230.179,                   1122.179,                    992.679,                     865.029,                     10.853,                        11.000,                       0.000,                   2.853,                      11.000,                  8.000,                              6.496,                        15.846,                         9.350,         2.148,             5.371,              7.519,               0.800,                0.475,                0.895
15TraitModCultivarDummy1Management,  Dummy1,Management,   Field, 2015-09-22,                            124,                     17.717,                             1905.388,                    GrainFilling,                               ?,                7.580,                             10.853,                        10.853,                          15.846,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.136,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.846,                     150.000,                      420.617,                               0.001,              0.149,                    7.686,                   1834.268,                   1726.996,                   1646.596,                   1552.296,                   1455.146,                   1359.346,                   1247.896,                   1139.896,                   1010.396,                     882.746,                     10.853,                        11.000,                       0.000,                   2.853,                      11.000,                  8.000,                              6.496,                        15.846,                         9.350,         1.967,             5.551,              7.519,               0.811,                0.446,                0.895
15TraitModCultivarDummy1Management,  Dummy1,Management,   Field, 2015-09-23,                            125,                     16.600,                             1921.988,                    GrainFilling,                               ?,                7.610,                             10.853,                        10.853,                          15.846,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.128,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.846,                     150.000,                      420.617,                               0.001,              0.136,                    8.073,                   1850.868,                   1743.596,                   1663.196,                   1568.896,                   1471.746,                   1375.946,                   1264.496,                   1156.496,                   1026.996,                     899.346,                     10.853,                        11.000,                       0.000,                   2.853,                      11.000,                  8.000,                              6.496,                        15.846,                         9.350,         1.798,             5.720,              7.519,               0.820,                0.417,                0.895
15TraitModCultivarDummy1Management,  Dummy1,Management,   Field, 2015-09-24,                            126,                     14.650,                             1936.638,                    GrainFilling,                               ?,                7.637,                             10.853,                        10.853,                          15.846,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.113,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.846,                     150.000,                      420.617,                               0.001,              0.124,                    7.020,                   1865.518,                   1758.246,                   1677.846,                   1583.546,                   1486.396,                   1390.596,                   1279.146,                   1171.146,                   1041.646,                     913.996,                     10.853,                        11.000,                       0.000,                   2.853,                      11.000,                  8.000,                              6.496,                        15.846,                         9.350,         1.649,             5.869,              7.519,               0.828,                0.390,                0.895
15TraitModCultivarDummy1Management,  Dummy1,Management,   Field, 2015-09-25,                            127,                     14.200,                             1950.838,                    GrainFilling,                               ?,                7.663,                             10.853,                        10.853,                          15.846,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.109,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.846,                     150.000,                      420.617,                               0.001,              0.112,                    6.594,                   1879.718,                   1772.446,                   1692.046,                   1597.746,                   1500.596,                   1404.796,                   1293.346,                   1185.346,                   1055.846,                     928.196,                     10.853,                        11.000,                       0.000,                   2.853,                      11.000,                  8.000,                              6.496,                        15.846,                         9.350,         1.505,             6.014,              7.519,               0.835,                0.363,                0.895
15TraitModCultivarDummy1Management,  Dummy1,Management,   Field, 2015-09-26,                            128,                     16.400,                             1967.238,                    GrainFilling,                               ?,                7.693,                             10.853,                        10.853,                          15.846,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.126,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.846,                     150.000,                      420.617,                               0.001,              0.100,                    6.010,                   1896.118,                   1788.846,                   1708.446,                   1614.146,                   1516.996,                   1421.196,                   1309.746,                   1201.746,                   1072.246,                     944.596,                     10.853,                        11.000,                       0.000,                   2.853,                      11.000,                  8.000,                              6.496,                        15.846,                         9.350,         1.338,             6.181,              7.519,               0.843,                0.331,                0.895
15TraitModCultivarDummy1Management,  Dummy1,Management,   Field, 2015-09-27,                            129,                     16.550,                             1983.788,                    GrainFilling,                               ?,                7.723,                             10.853,                        10.853,                          15.846,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.127,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.846,                     150.000,                      420.617,                               0.001,              0.090,                    5.936,                   1912.668,                   1805.396,                   1724.996,                   1630.696,                   1533.546,                   1437.746,                   1326.296,                   1218.296,                   1088.796,                     961.146,                     10.853,                        11.000,                       0.000,                   2.853,                      11.000,                  8.000,                              6.496,                        15.846,                         9.350,         1.169,             6.350,              7.519,               0.851,                0.296,                0.895
15TraitModCultivarDummy1Management,  Dummy1,Management,   Field, 2015-09-28,                            130,                     17.267,                             2001.055,                    GrainFilling,                               ?,                7.755,                             10.853,                        10.853,                          15.846,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.133,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.846,                     150.000,                      420.617,                               0.001,              0.082,                    4.776,                   1929.935,                   1822.663,                   1742.263,                   1647.963,                   1550.813,                   1455.013,                   1343.563,                   1235.563,                   1106.063,                     978.413,                     10.853,                        11.000,                       0.000,                   1.853,                      11.000,                  9.000,                              4.522,                        15.846,                        11.324,         1.033,             6.486,              7.519,               0.857,                0.266,                0.895
15TraitModCultivarDummy1Management,  Dummy1,Management,   Field, 2015-09-29,                            131,                     17.818,                             2018.873,                    GrainFilling,                               ?,                7.788,                             10.853,                        10.853,                          15.846,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.137,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.846,                     150.000,                      420.617,                               0.001,              0.073,                    4.787,                   1947.753,                   1840.481,                   1760.081,                   1665.781,                   1568.631,                   1472.831,                   1361.381,                   1253.381,                   1123.881,                     996.231,                     10.853,                        11.000,                       0.000,                   1.853,                      11.000,                  9.000,                              4.522,                        15.846,                        11.324,         0.915,             6.604,              7.519,               0.862,                0.240,                0.895
15TraitModCultivarDummy1Management,  Dummy1,Management,   Field, 2015-09-30,                            132,                     16.918,                             2035.791,                    GrainFilling,                               ?,                7.819,                             10.853,                        10.853,                          15.846,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.130,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.846,                     150.000,                      420.617,                               0.001,              0.066,                    4.592,                   1964.671,                   1857.399,                   1776.999,                   1682.699,                   1585.549,                   1489.749,                   1378.299,                   1270.299,                   1140.799,                    1013.149,                     10.853,                        11.000,                       0.000,                   1.853,                      11.000,                  9.000,                              4.522,                        15.846,                        11.324,         0.803,             6.716,              7.519,               0.867,                0.214,                0.895
15TraitModCultivarDummy1Management,  Dummy1,Management,   Field, 2015-10-01,                            133,                     17.770,                             2053.560,                    GrainFilling,                               ?,                7.851,                             10.853,                        10.853,                          15.846,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.137,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.846,                     150.000,                      420.617,                               0.001,              0.061,                    4.024,                   1982.440,                   1875.169,                   1794.769,                   1700.469,                   1603.319,                   1507.519,                   1396.069,                   1288.069,                   1158.569,                    1030.919,                     10.853,                        11.000,                       0.000,                   1.853,                      11.000,                  9.000,                              4.522,                        15.846,                        11.324,         0.685,             6.833,              7.519,               0.871,                0.186,                0.895
15TraitModCultivarDummy1Management,  Dummy1,Management,   Field, 2015-10-02,                            134,                     17.482,                             2071.042,                    GrainFilling,                               ?,                7.884,                             10.853,                        10.853,                          15.846,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.134,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.846,                     150.000,                      420.617,                               0.001,              0.057,                    3.485,                   1999.922,                   1892.650,                   1812.250,                   1717.950,                   1620.800,                   1525.000,                   1413.550,                   1305.550,                   1176.050,                    1048.400,                     10.853,                        11.000,                       0.000,                   1.853,                      11.000,                  9.000,                              4.522,                        15.846,                        11.324,         0.570,             6.949,              7.519,               0.876,                0.157,                0.895
15TraitModCultivarDummy1Management,  Dummy1,Management,   Field, 2015-10-03,                            135,                     17.072,                             2088.114,                    GrainFilling,                               ?,                7.915,                             10.853,                        10.853,                          15.846,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.131,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.846,                     150.000,                      420.617,                               0.001,              0.052,                    3.260,                   2016.993,                   1909.722,                   1829.322,                   1735.022,                   1637.872,                   1542.072,                   1430.622,                   1322.622,                   1193.122,                    1065.472,                     10.853,                        11.000,                       0.000,                   1.853,                      11.000,                  9.000,                              4.522,                        15.846,                        11.324,         0.457,             7.062,              7.519,               0.880,                0.128,                0.895
15TraitModCultivarDummy1Management,  Dummy1,Management,   Field, 2015-10-04,                            136,                     16.342,                             2104.455,                    GrainFilling,                               ?,                7.945,                             10.853,                        10.853,                          15.846,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.126,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.846,                     150.000,                      420.617,                               0.000,              0.049,                    2.568,                   2033.335,                   1926.064,                   1845.664,                   1751.364,                   1654.214,                   1558.414,                   1446.964,                   1338.964,                   1209.464,                    1081.814,                     10.853,                        11.000,                       0.000,                   1.853,                      11.000,                  9.000,                              4.522,                        15.846,                        11.324,         0.349,             7.170,              7.519,               0.884,                0.099,                0.895
15TraitModCultivarDummy1Management,  Dummy1,Management,   Field, 2015-10-05,                            137,                     14.567,                             2119.023,                    GrainFilling,                               ?,                7.972,                             10.853,                        10.853,                          15.846,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.112,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.846,                     150.000,                      420.617,                               0.000,              0.046,                    1.900,                   2047.902,                   1940.631,                   1860.231,                   1765.931,                   1668.781,                   1572.981,                   1461.531,                   1353.531,                   1224.031,                    1096.381,                     10.853,                        11.000,                       0.000,                   0.853,                      11.000,                 10.000,                              2.360,                        15.846,                        13.486,         0.258,             7.261,              7.519,               0.887,                0.074,                0.895
15TraitModCultivarDummy1Management,  Dummy1,Management,   Field, 2015-10-06,                            138,                     15.877,                             2134.900,                        Maturing,                    EndGrainFill,                8.011,                             10.853,                        10.853,                          15.846,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.122,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.846,                     150.000,                      420.617,                               0.000,              0.042,                    1.832,                   2063.779,                   1956.508,                   1876.108,                   1781.808,                   1684.658,                   1588.858,                   1477.408,                   1369.408,                   1239.908,                    1112.258,                     10.853,                        11.000,                       0.000,                   0.853,                      11.000,                 10.000,                              2.360,                        15.846,                        13.486,         0.212,             7.307,              7.519,               0.888,                0.062,                0.895
15TraitModCultivarDummy1Management,  Dummy1,Management,   Field, 2015-10-07,                            139,                     15.664,                             2150.564,                        Maturing,                               ?,                8.459,                             10.853,                        10.853,                          15.846,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.120,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.846,                     150.000,                      420.617,                               0.000,              0.045,                    1.635,                   2079.444,                   1972.172,                   1891.772,                   1797.472,                   1700.322,                   1604.522,                   1493.072,                   1385.072,                   1255.572,                    1127.922,                     10.853,                        11.000,                       0.000,                   0.853,                      11.000,                 10.000,                              2.360,                        15.846,                        13.486,         0.167,             7.352,              7.519,               0.890,                0.049,                0.895
15TraitModCultivarDummy1Management,  Dummy1,Management,   Field, 2015-10-08,                            140,                     21.150,                             2171.714,                        Ripening,                        Maturity,                9.007,                             10.853,                        10.853,                          15.846,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.163,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.846,                     150.000,                      420.617,                               0.000,              0.048,                    0.847,                   2100.594,                   1993.322,                   1912.922,                   1818.622,                   1721.472,                   1625.672,                   1514.222,                   1406.222,                   1276.722,                    1149.072,                     10.853,                        11.000,                       0.000,                   0.853,                      11.000,                 10.000,                              2.360,                        15.846,                        13.486,         0.106,             7.413,              7.519,               0.892,                0.031,                0.895
15TraitModCultivarDummy1Management,  Dummy1,Management,   Field, 2015-10-09,                            141,                     22.275,                             2193.989,                        Ripening,                               ?,                9.082,                             10.853,                        10.853,                          15.846,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.171,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.846,                     150.000,                      420.617,                               0.000,              0.052,                    0.511,                   2122.868,                   2015.597,                   1935.197,                   1840.897,                   1743.747,                   1647.947,                   1536.497,                   1428.497,                   1298.997,                    1171.347,                     10.853,                        11.000,                       0.000,                   0.853,                      11.000,                 10.000,                              2.360,                        15.846,                        13.486,         0.042,             7.477,              7.519,               0.894,                0.012,                0.895
15TraitModCultivarDummy1Management,  Dummy1,Management,   Field, 2015-10-10,                            142,                     19.405,                             2213.394,                        Ripening,                               ?,                9.146,                             10.853,                        10.853,                          15.846,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.149,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.846,                     150.000,                      420.617,                               0.000,              0.053,                    0.292,                   2142.274,                   2035.002,                   1954.602,                   1860.302,                   1763.152,                   1667.352,                   1555.902,                   1447.902,                   1318.402,                    1190.752,                     10.853,                        11.000,                       0.000,                  -0.147,                      11.000,                 10.853,                              0.000,                        15.846,                        15.846,         0.000,             7.519,              7.519,               0.895,                0.000,                0.895
15TraitModCultivarDummy1Management,  Dummy1,Management,   Field, 2015-10-11,                            143,                     18.259,                             2231.653,                        Ripening,                               ?,                9.207,                             10.853,                        10.853,                          15.846,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.140,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.846,                     150.000,                      420.617,                               0.000,              0.052,                    0.000,                   2160.533,                   2053.261,                   1972.861,                   1878.561,                   1781.411,                   1685.611,                   1574.161,                   1466.161,                   1336.661,                    1209.011,                     10.853,                        11.000,                       0.000,                  -0.147,                      11.000,                 10.853,                              0.000,                        15.846,                        15.846,         0.000,             7.519,              7.519,               0.895,                0.000,                0.895
15TraitModCultivarDummy1Management,  Dummy1,Management,   Field, 2015-10-12,                            144,                     16.836,                             2248.489,                        Ripening,                               ?,                9.263,                             10.853,                        10.853,                          15.846,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.130,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.846,                     150.000,                      420.617,                               0.000,              0.055,                    0.000,                   2177.369,                   2070.097,                   1989.697,                   1895.397,                   1798.247,                   1702.447,                   1590.997,                   1482.997,                   1353.497,                    1225.847,                     10.853,                        11.000,                       0.000,                  -0.147,                      11.000,                 10.853,                              0.000,                        15.846,                        15.846,         0.000,             7.519,              7.519,               0.895,                0.000,                0.895
15TraitModCultivarDummy1Management,  Dummy1,Management,   Field, 2015-10-13,                            145,                     17.090,                             2265.579,                        Ripening,                               ?,                9.320,                             10.853,                        10.853,                          15.846,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.131,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.846,                     150.000,                      420.617,                               0.000,              0.057,                    0.000,                   2194.458,                   2087.187,                   2006.787,                   1912.487,                   1815.337,                   1719.537,                   1608.087,                   1500.087,                   1370.587,                    1242.937,                     10.853,                        11.000,                       0.000,                  -0.147,                      11.000,                 10.853,                              0.000,                        15.846,                        15.846,         0.000,             7.519,              7.519,               0.895,                0.000,                0.895
15TraitModCultivarDummy1Management,  Dummy1,Management,   Field, 2015-10-14,                            146,                     20.679,                             2286.258,                        Ripening,                               ?,                9.389,                             10.853,                        10.853,                          15.846,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.159,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.846,                     150.000,                      420.617,                               0.000,              0.061,                    0.000,                   2215.138,                   2107.866,                   2027.466,                   1933.166,                   1836.016,                   1740.216,                   1628.766,                   1520.766,                   1391.266,                    1263.616,                     10.853,                        11.000,                       0.000,                  -0.147,                      11.000,                 10.853,                              0.000,                        15.846,                        15.846,         0.000,             7.519,              7.519,               0.895,                0.000,                0.895
15TraitModCultivarDummy1Management,  Dummy1,Management,   Field, 2015-10-15,                            147,                     20.504,                             2306.762,                        Ripening,                               ?,                9.458,                             10.853,                        10.853,                          15.846,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.158,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.846,                     150.000,                      420.617,                               0.000,              0.064,                    0.000,                   2235.642,                   2128.370,                   2047.970,                   1953.670,                   1856.520,                   1760.720,                   1649.270,                   1541.270,                   1411.770,                    1284.120,                     10.853,                        11.000,                       0.000,                  -0.147,                      11.000,                 10.853,                              0.000,                        15.846,                        15.846,         0.000,             7.519,              7.519,               0.895,                0.000,                0.895
15TraitModCultivarDummy1Management,  Dummy1,Management,   Field, 2015-10-16,                            148,                     19.790,                             2326.553,                        Ripening,                               ?,                9.523,                             10.853,                        10.853,                          15.846,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.152,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.846,                     150.000,                      420.617,                               0.000,              0.068,                    0.000,                   2255.432,                   2148.161,                   2067.761,                   1973.461,                   1876.311,                   1780.511,                   1669.061,                   1561.061,                   1431.561,                    1303.911,                     10.853,                        11.000,                       0.000,                  -0.147,                      11.000,                 10.853,                              0.000,                        15.846,                        15.846,         0.000,             7.519,              7.519,               0.895,                0.000,                0.895
15TraitModCultivarDummy1Management,  Dummy1,Management,   Field, 2015-10-17,                            149,                     18.841,                             2345.394,                        Ripening,                               ?,                9.586,                             10.853,                        10.853,                          15.846,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.145,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.846,                     150.000,                      420.617,                               0.000,              0.073,                    0.000,                   2274.273,                   2167.002,                   2086.602,                   1992.302,                   1895.152,                   1799.352,                   1687.902,                   1579.902,                   1450.402,                    1322.752,                     10.853,                        11.000,                       0.000,                  -0.147,                      11.000,                 10.853,                              0.000,                        15.846,                        15.846,         0.000,             7.519,              7.519,               0.895,                0.000,                0.895
15TraitModCultivarDummy1Management,  Dummy1,Management,   Field, 2015-10-18,                            150,                     18.541,                             2363.935,                        Ripening,                               ?,                9.648,                             10.853,                        10.853,                          15.846,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.143,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.846,                     150.000,                      420.617,                               0.000,              0.078,                    0.000,                   2292.815,                   2185.543,                   2105.143,                   2010.843,                   1913.693,                   1817.893,                   1706.443,                   1598.443,                   1468.943,                    1341.293,                     10.853,                        11.000,                       0.000,                  -0.147,                      11.000,                 10.853,                              0.000,                        15.846,                        15.846,         0.000,             7.519,              7.519,               0.895,                0.000,                0.895
15TraitModCultivarDummy1Management,  Dummy1,Management,   Field, 2015-10-19,                            151,                     18.859,                             2382.794,                        Ripening,                               ?,                9.711,                             10.853,                        10.853,                          15.846,                      Emergence,                                 10.853,                       9.000,                          0.000,                          0.145,                                    0.000,                                   0.000,                        0.000,                          0.000,                       1.000,                               15.846,                     150.000,                      420.617,                               0.000,              0.084,                    0.000,                   2311.674,                   2204.402,                   2124.002,                   2029.702,                   1932.552,                   1836.752,                   1725.302,                   1617.302,                   1487.802,                    1360.152,                     10.853,                        11.000,                       0.000,                  -0.147,                      11.000,                 10.853,                              0.000,                        15.846,                        15.846,         0.000,             7.519,              7.519,               0.895,                0.000,                0.895
