                              Name,Cultivar,   Factors,ZoneName,Clock.Today,Wheat.Phenology.DaysAfterSowing,Wheat.Phenology.ThermalTime,Wheat.Phenology.AccumulateThermalTime,Wheat.Phenology.CurrentPhaseName,Wheat.Phenology.CurrentStageName,Wheat.Phenology.Stage,Wheat.Structure.MainStemPrimordiaNo,Wheat.Structure.MainStemNodeNo,Wheat.Structure.PlantTotalNodeNo,Wheat.Structure.InitialiseStage,Wheat.Structure.MainStemFinalNodeNumber,Wheat.Structure.BranchNumber,Wheat.Structure.RemainingNodeNo,Wheat.Structure.DeltaNodeNumber,Wheat.Structure.ProportionBranchMortality,Wheat.Structure.ProportionPlantMortality,Wheat.Structure.BranchingRate,Wheat.Structure.BranchMortality,Wheat.Structure.PrimaryBudNo,Wheat.Structure.PrimaryBudTotalNodeNo,Wheat.Structure.MainStemPopn,Wheat.Structure.TotalStemPopn,Wheat.Structure.MeanTillerGrowthRate,Wheat.Arbitrator.FN,Wheat.Arbitrator.DMSupply,Wheat.Leaf.CohortAge1:10(1),Wheat.Leaf.CohortAge1:10(2),Wheat.Leaf.CohortAge1:10(3),Wheat.Leaf.CohortAge1:10(4),Wheat.Leaf.CohortAge1:10(5),Wheat.Leaf.CohortAge1:10(6),Wheat.Leaf.CohortAge1:10(7),Wheat.Leaf.CohortAge1:10(8),Wheat.Leaf.CohortAge1:10(9),Wheat.Leaf.CohortAge1:10(10),Wheat.Leaf.AppearedCohortNo,Wheat.Leaf.InitialisedCohortNo,Wheat.Leaf.ExpandingCohortNo,Wheat.Leaf.GreenCohortNo,Wheat.Leaf.SenescingCohortNo,Wheat.Leaf.DeadCohortNo,Wheat.Leaf.PlantAppearedGreenLeafNo,Wheat.Leaf.PlantAppearedLeafNo,Wheat.Leaf.PlantsenescedLeafNo,Wheat.Leaf.LAI,Wheat.Leaf.LAIDead,Wheat.Leaf.LAITotal,Wheat.Leaf.CoverDead,Wheat.Leaf.CoverGreen,Wheat.Leaf.CoverTotal
15TraitModCultivarDummy3Management,  Dummy3,Management,   Field, 2015-06-22,                             32,                     13.400,                              508.730,                      Vegetative,                               ?,                3.121,                              7.181,                         5.435,                           8.000,                      Emergence,                                 26.000,                       2.000,                         20.565,                          0.134,                                    0.000,                                   0.000,                        2.000,                          0.000,                       1.000,                                8.000,                     150.000,                      450.000,                               0.000,              2.671,                    1.888,                    432.722,                    325.450,                    245.050,                    150.750,                     53.600,                      0.000,                      0.000,                      0.000,                      0.000,                       0.000,                      5.000,                         7.000,                       1.000,                   5.000,                       1.000,                  0.000,                              8.000,                         8.000,                         0.000,         0.264,             0.030,              0.293,               0.009,                0.124,                0.131
15TraitModCultivarDummy3Management,  Dummy3,Management,   Field, 2015-06-23,                             33,                     13.550,                              522.280,                      Vegetative,                               ?,                3.127,                              7.330,                         5.571,                           8.000,                      Emergence,                                 26.000,                       2.000,                         20.429,                          0.136,                                    0.000,                                   0.000,                        2.000,                          0.000,                       1.000,                                8.000,                     150.000,                      450.000,                               0.000,              2.846,                    1.854,                    446.272,                    339.000,                    258.600,                    164.300,                     67.150,                      0.000,                      0.000,                      0.000,                      0.000,                       0.000,                      5.000,                         7.000,                       1.000,                   5.000,                       1.000,                  0.000,                              8.000,                         8.000,                         0.000,         0.285,             0.033,              0.317,               0.010,                0.133,                0.141
15TraitModCultivarDummy3Management,  Dummy3,Management,   Field, 2015-06-24,                             34,                     14.050,                              536.330,                      Vegetative,                               ?,                3.133,                              7.484,                         5.711,                           8.000,                      Emergence,                                 26.000,                       2.000,                         20.289,                          0.141,                                    0.000,                                   0.000,                        2.000,                          0.000,                       1.000,                                8.000,                     150.000,                      450.000,                               0.000,              3.276,                    1.592,                    460.322,                    353.050,                    272.650,                    178.350,                     81.200,                      0.000,                      0.000,                      0.000,                      0.000,                       0.000,                      5.000,                         7.000,                       1.000,                   5.000,                       2.000,                  0.000,                              8.000,                         8.000,                         0.000,         0.301,             0.038,              0.339,               0.011,                0.140,                0.149
15TraitModCultivarDummy3Management,  Dummy3,Management,   Field, 2015-06-25,                             35,                     14.600,                              550.930,                      Vegetative,                               ?,                3.139,                              7.645,                         5.857,                           8.000,                      Emergence,                                 26.000,                       2.000,                         20.143,                          0.146,                                    0.000,                                   0.000,                        2.000,                          0.000,                       1.000,                                8.000,                     150.000,                      450.000,                               0.000,              3.066,                    1.886,                    474.922,                    367.650,                    287.250,                    192.950,                     95.800,                      0.000,                      0.000,                      0.000,                      0.000,                       0.000,                      5.000,                         7.000,                       1.000,                   5.000,                       2.000,                  0.000,                              8.000,                         8.000,                         0.000,         0.319,             0.044,              0.362,               0.013,                0.147,                0.158
15TraitModCultivarDummy3Management,  Dummy3,Management,   Field, 2015-06-26,                             36,                     15.100,                              566.030,                      Vegetative,                               ?,                3.146,                              7.811,                         6.008,                          13.000,                      Emergence,                                 26.000,                       4.000,                         19.992,                          0.151,                                    0.000,                                   0.000,                        2.000,                          0.000,                       1.000,                               13.000,                     150.000,                      750.000,                               0.000,              2.774,                    2.210,                    490.022,                    382.750,                    302.350,                    208.050,                    110.900,                     15.100,                      0.000,                      0.000,                      0.000,                       0.000,                      6.000,                         7.000,                       1.000,                   5.000,                       2.000,                  1.000,                             12.000,                        13.000,                         1.000,         0.350,             0.048,              0.398,               0.014,                0.161,                0.173
15TraitModCultivarDummy3Management,  Dummy3,Management,   Field, 2015-06-27,                             37,                     15.450,                              581.480,                      Vegetative,                               ?,                3.153,                              7.981,                         6.163,                          13.000,                      Emergence,                                 26.000,                       4.000,                         19.837,                          0.155,                                    0.000,                                   0.000,                        2.000,                          0.000,                       1.000,                               13.000,                     150.000,                      750.000,                               0.000,              2.782,                    2.411,                    505.472,                    398.200,                    317.800,                    223.500,                    126.350,                     30.550,                      0.000,                      0.000,                      0.000,                       0.000,                      6.000,                         7.000,                       1.000,                   5.000,                       2.000,                  1.000,                             12.000,                        13.000,                         1.000,         0.384,             0.051,              0.434,               0.015,                0.175,                0.187
15TraitModCultivarDummy3Management,  Dummy3,Management,   Field, 2015-06-28,                             38,                     18.450,                              599.930,                      Vegetative,                               ?,                3.161,                              8.184,                         6.347,                          13.000,                      Emergence,                                 26.000,                       4.000,                         19.653,                          0.185,                                    0.000,                                   0.000,                        2.000,                          0.000,                       1.000,                               13.000,                     150.000,                      750.000,                               0.000,              2.359,                    3.405,                    523.922,                    416.650,                    336.250,                    241.950,                    144.800,                     49.000,                      0.000,                      0.000,                      0.000,                       0.000,                      6.000,                         8.000,                       1.000,                   5.000,                       2.000,                  1.000,                             12.000,                        13.000,                         1.000,         0.430,             0.054,              0.484,               0.016,                0.193,                0.206
15TraitModCultivarDummy3Management,  Dummy3,Management,   Field, 2015-06-29,                             39,                     14.450,                              614.380,                      Vegetative,                               ?,                3.168,                              8.343,                         6.492,                          13.000,                      Emergence,                                 26.000,                       4.000,                         19.508,                          0.144,                                    0.000,                                   0.000,                        2.000,                          0.000,                       1.000,                               13.000,                     150.000,                      750.000,                               0.000,              3.853,                    1.741,                    538.372,                    431.100,                    350.700,                    256.400,                    159.250,                     63.450,                      0.000,                      0.000,                      0.000,                       0.000,                      6.000,                         8.000,                       1.000,                   5.000,                       2.000,                  1.000,                             12.000,                        13.000,                         1.000,         0.455,             0.057,              0.512,               0.017,                0.204,                0.217
15TraitModCultivarDummy3Management,  Dummy3,Management,   Field, 2015-06-30,                             40,                     16.500,                              630.880,                      Vegetative,                               ?,                3.176,                              8.525,                         6.657,                          13.000,                      Emergence,                                 26.000,                       4.000,                         19.343,                          0.165,                                    0.000,                                   0.000,                        2.000,                          0.000,                       1.000,                               13.000,                     150.000,                      750.000,                               0.000,              2.363,                    3.970,                    554.872,                    447.600,                    367.200,                    272.900,                    175.750,                     79.950,                      0.000,                      0.000,                      0.000,                       0.000,                      6.000,                         8.000,                       1.000,                   5.000,                       2.000,                  1.000,                             12.000,                        13.000,                         1.000,         0.505,             0.060,              0.565,               0.018,                0.223,                0.237
15TraitModCultivarDummy3Management,  Dummy3,Management,   Field, 2015-07-01,                             41,                     16.650,                              647.530,                      Vegetative,                               ?,                3.184,                              8.708,                         6.823,                          13.000,                      Emergence,                                 26.000,                       4.000,                         19.177,                          0.167,                                    0.000,                                   0.000,                        2.000,                          0.000,                       1.000,                               13.000,                     150.000,                      750.000,                               0.000,              2.396,                    4.354,                    571.522,                    464.250,                    383.850,                    289.550,                    192.400,                     96.600,                      0.000,                      0.000,                      0.000,                       0.000,                      6.000,                         8.000,                       1.000,                   5.000,                       2.000,                  1.000,                             12.000,                        13.000,                         1.000,         0.558,             0.063,              0.621,               0.019,                0.243,                0.258
15TraitModCultivarDummy3Management,  Dummy3,Management,   Field, 2015-07-02,                             42,                     14.850,                              662.380,                      Vegetative,                               ?,                3.191,                              8.871,                         6.972,                          13.000,                      Emergence,                                 26.000,                       4.000,                         19.028,                          0.148,                                    0.000,                                   0.000,                        2.000,                          0.000,                       1.000,                               13.000,                     150.000,                      750.000,                               0.000,              2.373,                    5.110,                    586.372,                    479.100,                    398.700,                    304.400,                    207.250,                    111.450,                      0.000,                      0.000,                      0.000,                       0.000,                      6.000,                         8.000,                       0.000,                   5.000,                       2.000,                  1.000,                             12.000,                        13.000,                         1.000,         0.611,             0.066,              0.677,               0.020,                0.263,                0.278
15TraitModCultivarDummy3Management,  Dummy3,Management,   Field, 2015-07-03,                             43,                     12.250,                              674.630,                      Vegetative,                               ?,                3.197,                              9.006,                         7.094,                          20.000,                      Emergence,                                 26.000,                       6.000,                         18.906,                          0.122,                                    0.000,                                   0.000,                        3.000,                          0.000,                       1.000,                               20.000,                     150.000,                     1050.000,                               0.000,              2.326,                    5.922,                    598.622,                    491.350,                    410.950,                    316.650,                    219.500,                    123.700,                     12.250,                      0.000,                      0.000,                       0.000,                      7.000,                         9.000,                       1.000,                   6.000,                       2.000,                  1.000,                             19.000,                        20.000,                         1.000,         0.681,             0.068,              0.750,               0.020,                0.289,                0.303
15TraitModCultivarDummy3Management,  Dummy3,Management,   Field, 2015-07-04,                             44,                     13.600,                              688.230,                      Vegetative,                               ?,                3.204,                              9.155,                         7.226,                          20.000,                      Emergence,                                 26.000,                       6.000,                         18.774,                          0.132,                                    0.000,                                   0.000,                        3.000,                          0.000,                       1.000,                               20.000,                     150.000,                     1050.000,                               0.000,              2.652,                    5.198,                    612.222,                    504.950,                    424.550,                    330.250,                    233.100,                    137.300,                     25.850,                      0.000,                      0.000,                       0.000,                      7.000,                         9.000,                       1.000,                   6.000,                       2.000,                  1.000,                             19.000,                        20.000,                         1.000,         0.750,             0.071,              0.821,               0.021,                0.313,                0.327
15TraitModCultivarDummy3Management,  Dummy3,Management,   Field, 2015-07-05,                             45,                     14.450,                              702.680,                      Vegetative,                               ?,                3.212,                              9.314,                         7.362,                          20.000,                      Emergence,                                 26.000,                       6.000,                         18.638,                          0.135,                                    0.000,                                   0.000,                        3.000,                          0.000,                       1.000,                               20.000,                     150.000,                     1050.000,                               0.000,              2.541,                    6.099,                    626.672,                    519.400,                    439.000,                    344.700,                    247.550,                    151.750,                     40.300,                      0.000,                      0.000,                       0.000,                      7.000,                         9.000,                       1.000,                   6.000,                       2.000,                  1.000,                             19.000,                        20.000,                         1.000,         0.830,             0.074,              0.903,               0.022,                0.340,                0.354
15TraitModCultivarDummy3Management,  Dummy3,Management,   Field, 2015-07-06,                             46,                     14.200,                              716.880,                      Vegetative,                               ?,                3.220,                              9.471,                         7.490,                          20.000,                      Emergence,                                 26.000,                       6.000,                         18.510,                          0.128,                                    0.000,                                   0.000,                        3.000,                          0.000,                       1.000,                               20.000,                     150.000,                     1050.000,                               0.000,              2.381,                    7.641,                    640.872,                    533.600,                    453.200,                    358.900,                    261.750,                    165.950,                     54.500,                      0.000,                      0.000,                       0.000,                      7.000,                         9.000,                       1.000,                   6.000,                       2.000,                  1.000,                             19.000,                        20.000,                         1.000,         0.922,             0.076,              0.998,               0.023,                0.369,                0.384
15TraitModCultivarDummy3Management,  Dummy3,Management,   Field, 2015-07-07,                             47,                     14.800,                              731.680,                      Vegetative,                               ?,                3.229,                              9.633,                         7.619,                          20.000,                      Emergence,                                 26.000,                       6.000,                         18.381,                          0.129,                                    0.000,                                   0.000,                        3.000,                          0.000,                       1.000,                               20.000,                     150.000,                     1050.000,                               0.000,              2.429,                    8.311,                    655.672,                    548.400,                    468.000,                    373.700,                    276.550,                    180.750,                     69.300,                      0.000,                      0.000,                       0.000,                      7.000,                         9.000,                       1.000,                   6.000,                       2.000,                  1.000,                             19.000,                        20.000,                         1.000,         1.021,             0.079,              1.100,               0.023,                0.400,                0.414
15TraitModCultivarDummy3Management,  Dummy3,Management,   Field, 2015-07-08,                             48,                     11.750,                              743.430,                      Vegetative,                               ?,                3.236,                              9.763,                         7.718,                          20.000,                      Emergence,                                 26.000,                       6.000,                         18.282,                          0.099,                                    0.000,                                   0.000,                        3.000,                          0.000,                       1.000,                               20.000,                     150.000,                     1050.000,                               0.000,              2.867,                    7.196,                    667.422,                    560.150,                    479.750,                    385.450,                    288.300,                    192.500,                     81.050,                      0.000,                      0.000,                       0.000,                      7.000,                         9.000,                       1.000,                   5.000,                       2.000,                  2.000,                             18.000,                        20.000,                         2.000,         1.104,             0.079,              1.184,               0.023,                0.424,                0.438
15TraitModCultivarDummy3Management,  Dummy3,Management,   Field, 2015-07-09,                             49,                     14.400,                              757.830,                      Vegetative,                               ?,                3.244,                              9.921,                         7.836,                          20.000,                      Emergence,                                 26.000,                       6.000,                         18.164,                          0.118,                                    0.000,                                   0.000,                        3.000,                          0.000,                       1.000,                               20.000,                     150.000,                     1050.000,                               0.001,              2.908,                    7.638,                    681.822,                    574.550,                    494.150,                    399.850,                    302.700,                    206.900,                     95.450,                      0.000,                      0.000,                       0.000,                      7.000,                         9.000,                       1.000,                   5.000,                       2.000,                  2.000,                             18.000,                        20.000,                         2.000,         1.197,             0.079,              1.276,               0.023,                0.450,                0.463
15TraitModCultivarDummy3Management,  Dummy3,Management,   Field, 2015-07-10,                             50,                     12.550,                              770.380,                      Vegetative,                               ?,                3.252,                             10.059,                         7.937,                          20.000,                      Emergence,                                 26.000,                       6.000,                         18.063,                          0.100,                                    0.000,                                   0.000,                        3.000,                          0.000,                       1.000,                               20.000,                     150.000,                     1050.000,                               0.001,              3.902,                    5.403,                    694.372,                    587.100,                    506.700,                    412.400,                    315.250,                    219.450,                    108.000,                      0.000,                      0.000,                       0.000,                      7.000,                        10.000,                       0.000,                   5.000,                       3.000,                  2.000,                             18.000,                        20.000,                         2.000,         1.264,             0.080,              1.345,               0.024,                0.469,                0.481
15TraitModCultivarDummy3Management,  Dummy3,Management,   Field, 2015-07-11,                             51,                     15.150,                              785.530,                      Vegetative,                               ?,                3.262,                             10.226,                         8.055,                          30.000,                      Emergence,                                 26.000,                       9.000,                         17.945,                          0.118,                                    0.000,                                   0.000,                        3.000,                          0.000,                       1.000,                               30.000,                     150.000,                     1500.000,                               0.000,              3.585,                    6.325,                    709.522,                    602.250,                    521.850,                    427.550,                    330.400,                    234.600,                    123.150,                     15.150,                      0.000,                       0.000,                      8.000,                        10.000,                       1.000,                   6.000,                       3.000,                  2.000,                             28.000,                        30.000,                         2.000,         1.356,             0.083,              1.439,               0.025,                0.492,                0.505
15TraitModCultivarDummy3Management,  Dummy3,Management,   Field, 2015-07-12,                             52,                     13.100,                              798.630,                      Vegetative,                               ?,                3.270,                             10.370,                         8.156,                          30.000,                      Emergence,                                 26.000,                       9.000,                         17.844,                          0.101,                                    0.000,                                   0.000,                        3.000,                          0.000,                       1.000,                               30.000,                     150.000,                     1500.000,                               0.000,              2.550,                   11.815,                    722.622,                    615.350,                    534.950,                    440.650,                    343.500,                    247.700,                    136.250,                     28.250,                      0.000,                       0.000,                      8.000,                        10.000,                       1.000,                   6.000,                       3.000,                  2.000,                             28.000,                        30.000,                         2.000,         1.483,             0.085,              1.568,               0.025,                0.523,                0.536
15TraitModCultivarDummy3Management,  Dummy3,Management,   Field, 2015-07-13,                             53,                      9.100,                              807.730,                      Vegetative,                               ?,                3.277,                             10.470,                         8.226,                          30.000,                      Emergence,                                 26.000,                       9.000,                         17.774,                          0.070,                                    0.000,                                   0.000,                        3.000,                          0.000,                       1.000,                               30.000,                     150.000,                     1500.000,                               0.001,              3.182,                   10.004,                    731.722,                    624.450,                    544.050,                    449.750,                    352.600,                    256.800,                    145.350,                     37.350,                      0.000,                       0.000,                      8.000,                        10.000,                       1.000,                   6.000,                       3.000,                  2.000,                             28.000,                        30.000,                         2.000,         1.574,             0.087,              1.660,               0.026,                0.545,                0.556
15TraitModCultivarDummy3Management,  Dummy3,Management,   Field, 2015-07-14,                             54,                     13.100,                              820.830,                      Vegetative,                               ?,                3.286,                             10.614,                         8.327,                          30.000,                      Emergence,                                 26.000,                       9.000,                         17.673,                          0.101,                                    0.000,                                   0.000,                        3.000,                          0.000,                       1.000,                               30.000,                     150.000,                     1500.000,                               0.001,              2.732,                   12.257,                    744.822,                    637.550,                    557.150,                    462.850,                    365.700,                    269.900,                    158.450,                     50.450,                      0.000,                       0.000,                      8.000,                        10.000,                       1.000,                   6.000,                       3.000,                  2.000,                             28.000,                        30.000,                         2.000,         1.709,             0.089,              1.797,               0.026,                0.574,                0.586
15TraitModCultivarDummy3Management,  Dummy3,Management,   Field, 2015-07-15,                             55,                     10.750,                              831.580,                      Vegetative,                               ?,                3.294,                             10.732,                         8.409,                          30.000,                      Emergence,                                 26.000,                       9.000,                         17.591,                          0.083,                                    0.000,                                   0.000,                        3.000,                          0.000,                       1.000,                               30.000,                     150.000,                     1500.000,                               0.001,              4.450,                    6.893,                    755.572,                    648.300,                    567.900,                    473.600,                    376.450,                    280.650,                    169.200,                     61.200,                      0.000,                       0.000,                      8.000,                        10.000,                       1.000,                   6.000,                       3.000,                  2.000,                             28.000,                        30.000,                         2.000,         1.800,             0.091,              1.890,               0.027,                0.593,                0.604
15TraitModCultivarDummy3Management,  Dummy3,Management,   Field, 2015-07-16,                             56,                     10.950,                              842.530,                      Vegetative,                               ?,                3.302,                             10.853,                         8.493,                          30.000,                      Emergence,                                 26.000,                       9.000,                         17.507,                          0.084,                                    0.000,                                   0.000,                        3.000,                          0.000,                       1.000,                               30.000,                     150.000,                     1500.000,                               0.001,              3.614,                    9.790,                    766.522,                    659.250,                    578.850,                    484.550,                    387.400,                    291.600,                    180.150,                     72.150,                      0.000,                       0.000,                      8.000,                        10.000,                       1.000,                   6.000,                       3.000,                  2.000,                             28.000,                        30.000,                         2.000,         1.914,             0.093,              2.006,               0.027,                0.616,                0.626
15TraitModCultivarDummy3Management,  Dummy3,Management,   Field, 2015-07-17,                             57,                      8.650,                              851.180,                      Vegetative,                               ?,                3.309,                             10.948,                         8.560,                          30.000,                      Emergence,                                 26.000,                       9.000,                         17.440,                          0.067,                                    0.000,                                   0.000,                        3.000,                          0.000,                       1.000,                               30.000,                     150.000,                     1500.000,                               0.001,              3.917,                   10.388,                    775.172,                    667.900,                    587.500,                    493.200,                    396.050,                    300.250,                    188.800,                     80.800,                      0.000,                       0.000,                      8.000,                        10.000,                       1.000,                   6.000,                       3.000,                  2.000,                             28.000,                        30.000,                         2.000,         2.004,             0.094,              2.098,               0.028,                0.633,                0.643
15TraitModCultivarDummy3Management,  Dummy3,Management,   Field, 2015-07-18,                             58,                     12.150,                              863.330,                      Vegetative,                               ?,                3.319,                             11.081,                         8.653,                          30.000,                      Emergence,                                 26.000,                       9.000,                         17.347,                          0.093,                                    0.000,                                   0.000,                        3.000,                          0.000,                       1.000,                               30.000,                     150.000,                     1500.000,                               0.001,              2.654,                   15.187,                    787.322,                    680.050,                    599.650,                    505.350,                    408.200,                    312.400,                    200.950,                     92.950,                      0.000,                       0.000,                      8.000,                        11.000,                       1.000,                   6.000,                       4.000,                  2.000,                             28.000,                        30.000,                         2.000,         2.127,             0.098,              2.225,               0.029,                0.655,                0.665
15TraitModCultivarDummy3Management,  Dummy3,Management,   Field, 2015-07-19,                             59,                     11.000,                              874.330,                      Vegetative,                               ?,                3.328,                             11.202,                         8.738,                          30.000,                      Emergence,                                 26.000,                       9.000,                         17.262,                          0.085,                                    0.000,                                   0.000,                        3.000,                          0.000,                       1.000,                               30.000,                     150.000,                     1500.000,                               0.001,              2.253,                   11.786,                    798.322,                    691.050,                    610.650,                    516.350,                    419.200,                    323.400,                    211.950,                    103.950,                      0.000,                       0.000,                      8.000,                        11.000,                       1.000,                   6.000,                       4.000,                  2.000,                             28.000,                        30.000,                         2.000,         2.234,             0.102,              2.337,               0.030,                0.673,                0.683
15TraitModCultivarDummy3Management,  Dummy3,Management,   Field, 2015-07-20,                             60,                     12.850,                              887.180,                      Vegetative,                               ?,                3.339,                             11.344,                         8.837,                          30.000,                      Emergence,                                 26.000,                       9.000,                         17.163,                          0.099,                                    0.000,                                   0.000,                        3.000,                          0.000,                       1.000,                               30.000,                     150.000,                     1500.000,                               0.001,              2.018,                   12.110,                    811.172,                    703.900,                    623.500,                    529.200,                    432.050,                    336.250,                    224.800,                    116.800,                      0.000,                       0.000,                      8.000,                        11.000,                       1.000,                   6.000,                       4.000,                  2.000,                             28.000,                        30.000,                         2.000,         2.354,             0.108,              2.462,               0.032,                0.692,                0.702
15TraitModCultivarDummy3Management,  Dummy3,Management,   Field, 2015-07-21,                             61,                     12.700,                              899.880,                      Vegetative,                               ?,                3.350,                             11.484,                         8.935,                          30.000,                      Emergence,                                 26.000,                       9.000,                         17.065,                          0.098,                                    0.000,                                   0.000,                        3.000,                          0.000,                       1.000,                               30.000,                     150.000,                     1500.000,                               0.001,              1.951,                   11.271,                    823.872,                    716.600,                    636.200,                    541.900,                    444.750,                    348.950,                    237.500,                    129.500,                      0.000,                       0.000,                      8.000,                        11.000,                       1.000,                   6.000,                       4.000,                  2.000,                             28.000,                        30.000,                         2.000,         2.467,             0.113,              2.580,               0.033,                0.709,                0.718
